category,is_page_list,url
collection_shape,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-shape/cat_id_0003278.cat
collection_teesta,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-teesta/cat_id_0003279.cat
collection_selenga,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-selenga/cat_id_0003280.cat
collection_kolima,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-kolima/cat_id_0003281.cat
collection_etel,False,https://www.castorama.fr/ensemble-robinet-et-colonne-de-douche-etel/cat_id_0003282.cat
colonne_de_douche,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/kit-et-colonne-de-douche/cat_id_3960.cat
colonne_de_douche_thermostatique,False,https://www.castorama.frhttps://www.castorama.fr/colonne-de-douche-thermostatique/cat_id_0002653.cat
colonne_de_douche_mecanique,False,https://www.castorama.frhttps://www.castorama.fr/colonne-de-douche-mecanique/cat_id_0002654.cat
colonne_de_douche_sans_robinetterie,False,https://www.castorama.frhttps://www.castorama.fr/colonne-de-douche-sans-robinetterie/cat_id_0002655.cat
colonne_de_douche_encastrable,False,https://www.castorama.frhttps://www.castorama.fr/colonne-de-douche-encastrable/cat_id_0002656.cat
pommeau_de_douche_flexible_et_barre_de_douche,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/douchette-flexible-et-barre-de-douche/cat_id_3383.cat
baignoire,False,https://www.castorama.fr/baignoire/cat_id_0004810.cat
baignoire_droite,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/baignoire-droite/cat_id_766.cat
baignoire_d_angle,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/baignoire-d-angle/cat_id_2418.cat
baignoire_ilot,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/baignoire-ilot/cat_id_4018.cat
baignoire_balneo,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/baignoire-balneo/cat_id_3913.cat
baignoire_asymetrique,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/baignoire-asymetrique/cat_id_0001607.cat
pare_baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/pare-baignoire/cat_id_3380.cat
tablier_et_habillage_de_baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/tablier-et-pied-de-baignoire/cat_id_4358.cat
pied_de_baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/pied-de-baignoire/cat_id_0001969.cat
robinet_de_baignoire_ilot,False,https://www.castorama.fr/robinet-de-baignoire-ilot/cat_id_0004811.cat
accessoire_de_baignoire,False,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/accessoire-de-baignoire/cat_id_774.cat
evacuation_de_baignoire,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-baignoire/cat_id_2371.cat
plan_vasque,False,https://www.castorama.fr/salle-de-bains-et-wc/lavabo-vasque-et-plan-vasque/plan-vasque/cat_id_0001305.cat
plan_simple_vasque,False,https://www.castorama.fr/plan-simple-vasque/cat_id_0002833.cat
plan_double_vasque,False,https://www.castorama.fr/plan-double-vasque/cat_id_0002834.cat
plan_vasque_lave_mains,False,https://www.castorama.fr/plan-vasque-lave-mains/cat_id_0002835.cat
vasque_a_poser,False,https://www.castorama.fr/vasque-a-poser/cat_id_0002836.cat
vasque_a_encastrer,False,https://www.castorama.fr/vasque-a-encastrer/cat_id_0002837.cat
lavabo,False,https://www.castorama.fr/salle-de-bains-et-wc/lavabo-vasque-et-plan-vasque/lavabo/cat_id_0001303.cat
lavabo_lave_mains,False,https://www.castorama.fr/lavabo-lave-mains/cat_id_0002838.cat
wc_a_poser,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/wc-a-poser/cat_id_1710.cat
wc_suspendu,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/wc-suspendu-et-chasse-d-eau/cat_id_3938.cat
wc_japonais,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/wc-japonais/cat_id_0002042.cat
wc_chimique_et_broyeur,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/broyeur-et-wc-chimique/cat_id_3935.cat
abattant_wc,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/abattant-et-accessoire-de-wc/abattant-wc/cat_id_3359.cat
bidet,False,https://www.castorama.fr/bidet/cat_id_0004521.cat
urinoir,False,https://www.castorama.fr/urinoir/cat_id_0004522.cat
chasse_d_eau,False,https://www.castorama.fr/plomberie/alimentation-en-eau/mecanisme-de-wc/cat_id_2278.cat
lave_mains,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/lave-mains/cat_id_1700.cat
accessoire_wc,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/abattant-et-accessoire-de-wc/cat_id_3358.cat
fixation_wc,False,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/fixation-wc/cat_id_4232.cat
pipe_wc,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/pipe-evacuation-wc/cat_id_2368.cat
receveur_de_douche,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/receveur-de-douche/cat_id_3389.cat
paroi_de_douche,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/paroi-de-douche/cat_id_470.cat
porte_de_douche,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/porte-de-douche/cat_id_3384.cat
cabine_de_douche,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/cabine-de-douche/cat_id_3373.cat
douche_sur_mesure,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/douche-sur-mesure/cat_id_5057.cat
accessoire_de_douche,False,https://www.castorama.fr/salle-de-bains-et-wc/douche/accessoire-de-douche/cat_id_3372.cat
evacuation_de_douche,False,https://www.castorama.fr/plomberie/evacuation-des-eaux/evacuation-de-douche/cat_id_2373.cat
ledava,False,https://www.castorama.fr/search?term=ledava
ezili,False,https://www.castorama.frhttps://www.castorama.fr/search?term=ezili
ahti,False,https://www.castorama.frhttps://www.castorama.fr/search?term=ahti
zilia,False,https://www.castorama.frhttps://www.castorama.fr/search?term=zilia
naya,False,https://www.castorama.frhttps://www.castorama.fr/search?term=naya
onega,False,https://www.castorama.frhttps://www.castorama.fr/search?term=onega
beloya,False,https://www.castorama.frhttps://www.castorama.fr/search?term=beloya
meuble_vasque,False,https://www.castorama.frhttps://www.castorama.fr/meuble-vasque/cat_id_0003854.cat
meuble_sous_vasque,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/meuble-sous-vasque/cat_id_4210.cat
ensemble_meuble_de_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/ensemble-meuble-de-salle-de-bains/cat_id_0005988.cat
colonne_de_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/colonne-et-armoire-de-salle-de-bains/colonne-de-salle-de-bains/cat_id_0006020.cat
armoire_de_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/colonne-et-armoire-de-salle-de-bains/armoire-de-salle-de-bains/cat_id_0006019.cat
meuble_de_salle_de_bains_faible_profondeur,False,https://www.castorama.frhttps://www.castorama.fr/meuble-de-salle-de-bains-faible-profondeur/cat_id_0003481.cat
armoire_de_toilette,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/armoire-de-toilette/cat_id_4208.cat
meuble_sous_lavabo,False,https://www.castorama.fr/meuble-sous-lavabo/cat_id_0004515.cat
miroir_de_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/miroir-de-salle-de-bains/cat_id_4082.cat
plan_de_travail_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/salle-de-bains-et-wc/meuble-de-salle-de-bains/plan-de-travail-salle-de-bains/cat_id_4184.cat
poignee_de_meuble_de_salle_de_bains,False,https://www.castorama.fr/poignee-de-meuble-de-salle-de-bains/cat_id_0003897.cat
accessoire_de_meuble_de_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/accessoire-de-meuble-de-salle-de-bains/cat_id_0003262.cat
luminaire_de_salle_de_bains,False,https://www.castorama.frhttps://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-interieur/luminaire-de-salle-de-bains/cat_id_1344.cat
meuble_de_salle_de_bains_bois,False,https://www.castorama.fr/meuble-de-salle-de-bains-bois/cat_id_0003258.cat
meuble_de_salle_de_bains_industriel,False,https://www.castorama.fr/meuble-de-salle-de-bains-industriel/cat_id_0003259.cat
meuble_de_salle_de_bains_vintage,False,https://www.castorama.fr/meuble-de-salle-de-bains-vintage/cat_id_0003260.cat
meuble_de_salle_de_bains_moderne,False,https://www.castorama.fr/meuble-de-salle-de-bains-moderne/cat_id_0003261.cat
kentia,False,https://www.castorama.frhttps://www.castorama.fr/nos-collections/nos-collections-salle-de-bains/collections-meubles-de-salle-de-bains/les-meubles-de-salle-de-bains-kentia/cat_id_0003836.cat
imandra,False,https://www.castorama.frhttps://www.castorama.fr/nos-collections/nos-collections-salle-de-bains/collections-meubles-de-salle-de-bains/collection-imandra/cat_id_5030.cat
maza,False,https://www.castorama.frhttps://www.castorama.fr/meuble-de-salle-de-bains-maza/cat_id_0003323.cat
pura+,False,https://www.castorama.frhttps://www.castorama.fr/nos-collections/nos-collections-salle-de-bains/collections-meubles-de-salle-de-bains/meuble-de-salle-de-bains-pura/cat_id_0005983.cat
perma,False,https://www.castorama.frhttps://www.castorama.fr/nos-collections/nos-collections-salle-de-bains/collections-meubles-de-salle-de-bains/meuble-de-salle-de-bains-perma/cat_id_0005981.cat
archi,False,https://www.castorama.frhttps://www.castorama.fr/nos-collections/nos-collections-salle-de-bains/collections-meubles-de-salle-de-bains/meuble-de-salle-de-bains-archi/cat_id_0001164.cat
vague,False,https://www.castorama.frhttps://www.castorama.fr/nos-collections/nos-collections-salle-de-bains/collections-meubles-de-salle-de-bains/collection-vague/cat_id_5031.cat
harmon,False,https://www.castorama.frhttps://www.castorama.fr/nos-collections/nos-collections-salle-de-bains/collections-meubles-de-salle-de-bains/collection-harmon/cat_id_5034.cat
etagere_garage,False,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/etagere-et-armoire/cat_id_3096.cat
armoire_garage,False,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/armoire-de-garage/cat_id_0002124.cat
bac_de_rangement,False,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/bac-de-rangement/cat_id_2765.cat
tour_de_rangement,False,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/tour-de-rangement/cat_id_0002041.cat
accessoires_atelier_et_garage,False,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/accessoires-atelier-et-garage/cat_id_3105.cat
casier_et_range_bouteilles,False,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/casier-et-range-bouteilles/cat_id_3051.cat
demenagement,False,https://www.castorama.fr/rangement-dressing/rangement-garage-et-cave/demenagement/cat_id_3057.cat
bureau_et_meuble_bureau,False,https://www.castorama.fr/rangement-dressing/amenagement-bureau/bureau-et-meuble-bureau/cat_id_0002039.cat
plateau_de_bureau,False,https://www.castorama.fr/rangement-dressing/amenagement-bureau/plateau-et-treteau-de-bureau/plateau-de-bureau/cat_id_0002122.cat
treteau,False,https://www.castorama.fr/rangement-dressing/amenagement-bureau/plateau-et-treteau-de-bureau/treteau/cat_id_0002123.cat
chaise_de_bureau,False,https://www.castorama.fr/rangement-dressing/amenagement-bureau/chaise-de-bureau/cat_id_0001777.cat
support_pour_ordinateur,False,https://www.castorama.fr/support-pour-ordinateur/cat_id_0004201.cat
etagere_cube,False,https://www.castorama.fr/rangement-dressing/rangement-interieur/etagere-cube/cat_id_3078.cat
rangement_bureau,False,https://www.castorama.fr/rangement-dressing/amenagement-bureau/rangement-bureau/cat_id_0001612.cat
plan_de_travail,False,https://www.castorama.fr/cuisine/plan-de-travail-credence-et-fond-de-hotte/plan-de-travail/cat_id_857.cat
commode,False,https://www.castorama.fr/commode/cat_id_0001139.cat
accessoires_bureau,False,https://www.castorama.fr/rangement-dressing/amenagement-bureau/accessoires-bureau/cat_id_0001613.cat
bureau_et_chaise_de_bureau_pour_enfant,False,https://www.castorama.fr/bureau-et-chaise-de-bureau-pour-enfant/cat_id_0004773.cat
pied,False,https://www.castorama.fr/quincaillerie/quincaillerie-de-meuble/pied-patin-et-embout/pied/cat_id_0001781.cat
boite_a_bijoux,False,https://www.castorama.fr/boite-a-bijoux/cat_id_0005268.cat
ensemble_serviteur_de_cheminee,False,https://www.castorama.fr/ensemble-serviteur-de-cheminee/cat_id_0004485.cat
bac_a_granules,False,https://www.castorama.fr/bac-a-granules/cat_id_0004483.cat
porte_buches,False,https://www.castorama.fr/porte-buches/cat_id_0004476.cat
range_chaussures,False,https://www.castorama.fr/range-chaussures/cat_id_0003236.cat
organisateur_de_tiroir_pour_dressing,False,https://www.castorama.fr/organisateur-de-tiroir-pour-dressing/cat_id_0004961.cat
panier_de_dressing,False,https://www.castorama.fr/panier-de-dressing/cat_id_0003235.cat
panier_cube,False,https://www.castorama.fr/rangement-dressing/rangement-interieur/paniers-pour-etagere-cube/cat_id_5214.cat
luminaire_pour_dressing,False,https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-interieur/luminaire-de-dressing/cat_id_4055.cat
etagere_murale,False,https://www.castorama.frhttps://www.castorama.fr/rangement-dressing/rangement-interieur/tablette-murale/cat_id_3340.cat
tablette_bois,False,https://www.castorama.frhttps://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/tablette-bois/cat_id_295.cat
kit_de_porte_de_placard_coulissante,False,https://www.castorama.fr/kit-de-porte-de-placard-coulissante/cat_id_0003170.cat
porte_de_placard_coulissante,False,https://www.castorama.fr/rangement-dressing/dressing-amenagement-de-placard/porte-de-placard/porte-de-placard-coulissante/cat_id_3891.cat
porte_de_placard_accordeon,False,https://www.castorama.fr/rangement-dressing/dressing-amenagement-de-placard/porte-de-placard/porte-de-placard-extensible/cat_id_5073.cat
porte_de_rangement_modulable,False,https://www.castorama.fr/rangement-dressing/solution-de-rangement-modulable-atomia/porte-de-rangement-modulable/cat_id_0001154.cat
porte_de_placard_sur_mesure,False,https://www.castorama.fr/rangement-dressing/dressing-amenagement-de-placard/porte-de-placard/porte-de-placard-sur-mesure/cat_id_5059.cat
rail_porte_de_placard,False,https://www.castorama.fr/rangement-dressing/dressing-amenagement-de-placard/porte-de-placard/rail-porte-de-placard/cat_id_5074.cat
accessoires_porte_de_placard,False,https://www.castorama.fr/rangement-dressing/dressing-amenagement-de-placard/porte-de-placard/accessoires-porte-de-placard/cat_id_5075.cat
carton_de_demenagement,False,https://www.castorama.fr/carton-de-demenagement/cat_id_0002979.cat
papier_bulle,False,https://www.castorama.fr/papier-bulle/cat_id_0002980.cat
film_plastique,False,https://www.castorama.fr/film-plastique/cat_id_0003393.cat
colle,False,https://www.castorama.fr/quincaillerie/fixation-et-quincaillerie-d-assemblage/colle-et-adhesif/colle/cat_id_2916.cat
cutter_et_lame,False,https://www.castorama.fr/outillage/outillage-a-main/couteau-cutter-et-ciseau/couteau-cutter-et-lame/cat_id_1841.cat
gants_de_travail,False,https://www.castorama.fr/outillage/vetement-chaussures-et-protection/gant/cat_id_1930.cat
diable_et_chariot,False,https://www.castorama.fr/outillage/etabli-diable-et-rangement-des-outils/diable-et-chariot/cat_id_3066.cat
planche_a_roulettes,False,https://www.castorama.fr/outillage/manutention-et-transport/plateau-a-roulettes/cat_id_0001945.cat
couverture_de_protection_et_housse,False,https://www.castorama.fr/couverture-de-protection-et-housse/cat_id_0003394.cat
pochette_d_expedition,False,https://www.castorama.fr/pochette-dexpedition/cat_id_0003395.cat
sangle_tendeur_et_accessoire,False,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/sangle-et-accessoire/cat_id_2950.cat
corde_et_accessoire,False,https://www.castorama.fr/quincaillerie/quincaillerie-du-batiment/corde-sangle-sandow-chaine-et-cable/corde-et-accessoire/cat_id_2948.cat
range_documents_et_fourniture_de_bureau,False,https://www.castorama.fr/rangement-dressing/amenagement-bureau/accessoires-bureau/range-documents-et-fourniture-de-bureau/cat_id_0001780.cat
pele_mele_et_pense_bete,False,https://www.castorama.fr/decoration-interieure/decoration-murale-et-accessoires-deco/pele-mele-et-pense-bete/cat_id_4163.cat
lampe_de_bureau,False,https://www.castorama.fr/luminaire-et-eclairage/luminaire-et-eclairage-interieur/lampe-a-poser/lampe-de-bureau/cat_id_4196.cat
range_fil_et_cache_fil,False,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/range-fil-et-cache-fil/cat_id_1211.cat
multiprise,False,https://www.castorama.fr/electricite/rallonge-electrique-enrouleur-electrique-et-multiprise/multiprise/cat_id_1184.cat
armoire_bureau,False,https://www.castorama.fr/armoire-bureau/cat_id_0004202.cat
caisson_bureau,False,https://www.castorama.fr/rangement-dressing/amenagement-bureau/rangement-bureau/caisson-bureau/cat_id_0001779.cat
diable,False,https://www.castorama.fr/diable/cat_id_0003787.cat
gants_de_manutention,False,https://www.castorama.fr/gants-de-manutention/cat_id_0003799.cat
colle_pour_multi_supports,False,https://www.castorama.fr/colle-pour-multi-supports/cat_id_0004996.cat
rideau_de_douche,True,https://www.castorama.fr/salle-de-bains-et-wc/douche/rideau-de-douche/cat_id_3353.cat
etagere_salle_de_bains,False,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/tablette-et-etagere-de-salle-de-bains/cat_id_1367.cat
panier_de_douche,False,https://www.castorama.fr/panier-de-douche/cat_id_0003318.cat
colonne_de_douche_hydromassante,True,https://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/colonne-de-douche-hydromassante/cat_id_3460.cat
cabine_de_douche_rectangulaire,False,https://www.castorama.fr/cabine-de-douche-rectangulaire/cat_id_0003527.cat
porte_de_douche_coulissante,False,https://www.castorama.fr/porte-de-douche-coulissante/cat_id_0003476.cat
paroi_de_douche_fixe,False,https://www.castorama.fr/paroi-de-douche-fixe/cat_id_0003473.cat
receveur_de_douche_a_poser,False,https://www.castorama.fr/receveur-de-douche-a-poser/cat_id_0002651.cat
armoire_et_etagere_wc,True,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/abattant-et-accessoire-de-wc/armoire-et-etagere-wc/cat_id_3360.cat
collections_accessoires_de_salle_de_bains_et_wc,False,https://www.castorama.fr/nos-collections/nos-collections-salle-de-bains/collections-accessoires-de-salle-de-bains-et-wc/cat_id_0001501.cat
mecanisme_de_chasse_d_eau,False,https://www.castorama.fr/mecanisme-de-chasse-deau/cat_id_0004138.cat
cuvette_wc_suspendu,False,https://www.castorama.fr/cuvette-wc-suspendu/cat_id_0003614.cat
lavabo_suspendu,False,https://www.castorama.fr/lavabo-suspendu/cat_id_0004626.cat
porte_savon,True,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/porte-savon/cat_id_0001402.cat
serviette_de_bain,True,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/serviette-de-bain/cat_id_0001326.cat
etagere_de_salle_de_bains,True,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/tablette-et-etagere-de-salle-de-bains/etagere-de-salle-de-bains/cat_id_0001671.cat
porte_serviettes_et_patere,True,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/porte-serviettes-et-patere/cat_id_1502.cat
douchette_wc,True,https://www.castorama.fr/salle-de-bains-et-wc/robinet-de-salle-de-bains/accessoire-robinet-salle-de-bains/douchette-wc/cat_id_0001717.cat
gamme_fixmi,False,https://www.castorama.fr/gamme-fixmi/cat_id_0003525.cat
serviteur_wc,True,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/abattant-et-accessoire-de-wc/serviteur-wc/cat_id_3364.cat
brosse_wc,True,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/abattant-et-accessoire-de-wc/brosse-wc/cat_id_5206.cat
porte_papier_toilette,True,https://www.castorama.fr/salle-de-bains-et-wc/wc-et-lave-mains/abattant-et-accessoire-de-wc/porte-papier-toilette/cat_id_3361.cat
colonne_de_douche_pour_baignoire,True,https://www.castorama.fr/salle-de-bains-et-wc/baignoire/colonne-de-douche-pour-baignoire/cat_id_0001929.cat
ensemble_douchette_flexible_et_support,False,https://www.castorama.fr/salle-de-bains-et-wc/colonne-et-pommeau-de-douche/pommeau-de-douche-flexible-et-barre-de-douche/ensemble-douchette-flexible-et-support/cat_id_0001940.cat
pare_baignoire_pivotant,False,https://www.castorama.fr/pare-baignoire-pivotant/cat_id_0003616.cat
distributeur_porte_savon_et_gobelet,True,https://www.castorama.fr/salle-de-bains-et-wc/accessoires-de-salle-de-bains/distributeur-porte-savon-et-gobelet/cat_id_3324.cat
robinet_de_douche_thermostatique,False,https://www.castorama.fr/robinet-de-douche-thermostatique/cat_id_0004178.cat
robinet_de_baignoire_mecanique,False,https://www.castorama.fr/robinet-de-baignoire-mecanique/cat_id_0004176.cat
caisson_de_rangement_modulable,False,https://www.castorama.fr/rangement-dressing/solution-de-rangement-modulable-atomia/caisson-de-rangement-modulable/cat_id_0001151.cat
tablette_de_rangement_modulable,False,https://www.castorama.fr/rangement-dressing/solution-de-rangement-modulable-atomia/tablette-de-rangement-modulable/cat_id_0001152.cat
tiroir_de_rangement_modulable,False,https://www.castorama.fr/rangement-dressing/solution-de-rangement-modulable-atomia/tiroir-de-rangement-modulable/cat_id_0001153.cat
accessoire_de_rangement_modulable,False,https://www.castorama.fr/rangement-dressing/solution-de-rangement-modulable-atomia/accessoire-de-rangement-modulable/cat_id_0001155.cat
portant_simple,False,https://www.castorama.fr/portant-simple/cat_id_0003882.cat
meuble_de_chambre,False,https://www.castorama.frhttps://www.castorama.fr/meuble-de-chambre/cat_id_0003051.cat
meuble_de_salon,False,https://www.castorama.frhttps://www.castorama.fr/meuble-de-salon/cat_id_0003049.cat
meuble_de_salle_a_manger,False,https://www.castorama.frhttps://www.castorama.fr/meuble-de-salle-a-manger/cat_id_0003050.cat
meuble_d_entree,False,https://www.castorama.frhttps://www.castorama.fr/rangement-dressing/meuble-de-rangement/meuble-dentree/cat_id_0002118.cat
meuble_de_cuisine,False,https://www.castorama.frhttps://www.castorama.fr/cuisine/meuble-de-cuisine/cat_id_5085.cat
meuble_de_buanderie,False,https://www.castorama.frhttps://www.castorama.fr/meuble-buanderie/cat_id_0002860.cat
armoire_portes_coulissantes,False,https://www.castorama.fr/armoire-portes-coulissantes/cat_id_0003739.cat
dressing_ouvert,False,https://www.castorama.fr/dressing-ouvert/cat_id_0003744.cat
barre_de_seuil,False,https://www.castorama.fr/barre-de-seuil/cat_id_0003857.cat
lambris_mural,False,https://www.castorama.fr/decoration-interieure/papier-peint-et-revetement-mural/lambris-et-accessoires-pour-lambris/cat_id_210.cat
dalle_murale_pvc,False,https://www.castorama.fr/dalle-murale-pvc/cat_id_0005170.cat
panneau_mural,False,https://www.castorama.fr/panneau-mural-rembourre/cat_id_0003324.cat
tasseau_decoratif,False,https://www.castorama.fr/tasseau-decoratif/cat_id_0003325.cat
plaquette_de_parement,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/plaquette-de-parement/cat_id_2121.cat
preparation_du_sol_et_mur,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/preparation-du-sol-et-mur/cat_id_3215.cat
outillage_du_carreleur,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/outils-du-carreleur/cat_id_3199.cat
outils_parquet_et_sol_stratifie,False,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/outil-parquet-et-sol-stratifie/cat_id_3248.cat
profile_carrelage,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/profile-carrelage/cat_id_4277.cat
plinthe_carrelage_sol,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/plinthe-carrelage-sol/cat_id_2370.cat
plinthe_pour_parquet_et_stratifie,False,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/plinthe/cat_id_3249.cat
plinthe_sol_vinyle_pvc,False,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/plinthe-sol-vinyle-pvc/cat_id_3794.cat
plinthe_bois,False,https://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/plinthe-bois/cat_id_278.cat
plinthe_de_cuisine,False,https://www.castorama.fr/cuisine/meuble-de-cuisine/plinthe-de-cuisine/cat_id_5433.cat
moquette,False,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/moquette/cat_id_3130.cat
sisal_et_jonc_de_mer,False,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/sisal-et-jonc-de-mer/cat_id_1130.cat
dalle_et_lame_pvc,False,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/dalle-et-lame-pvc/cat_id_3162.cat
lino_sol_vinyle_pvc_a_la_coupe,False,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/sol-vinyle-pvc-a-la-coupe/cat_id_3170.cat
dalle_pvc_garage,False,https://www.castorama.fr/revetement-sol-et-mur/sol-vinyle-pvc-moquette/dalle-pvc-garage/cat_id_0002014.cat
colle_et_adhesif_sol_pvc_et_moquette,False,https://www.castorama.fr/carrelage-sol/sol-vinyle-pvc-moquette/colle-et-adhesif-sol-pvc-et-moquette/cat_id_3221.cat
travertin,False,https://www.castorama.fr/travertin/cat_id_0004437.cat
carrelage_interieur_sol,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/carrelage-interieur-sol-et-mural/cat_id_3898.cat
carrelage_mural,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/faience-et-carrelage-mural/cat_id_3921.cat
faience,False,https://www.castorama.fr/faience/cat_id_0005342.cat
mosaique,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/mosaique/cat_id_362.cat
carrelage_exterieur_et_terrasse,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/carrelage-exterieur-sol/cat_id_3892.cat
listel_carrelage,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/listel/cat_id_466.cat
colle_carrelage,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/colle-carrelage/cat_id_4290.cat
joint_carrelage,False,https://www.castorama.fr/carrelage-sol/carrelage-sol-et-mural/joint-carrelage/cat_id_4291.cat
parquet,False,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/parquet/cat_id_3144.cat
sol_stratifie,False,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/sol-stratifie/cat_id_3241.cat
colle_parquet,False,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/colle-parquet/cat_id_3237.cat
produits_pour_parquet,False,https://www.castorama.fr/peinture/peinture-interieure/produits-pour-parquet/cat_id_4443.cat
moulure,False,https://www.castorama.fr/menuiserie/panneau-bois-lambris-tablette-tasseau-moulure-et-plinthe/moulure/cat_id_4446.cat
plancher_bois,False,https://www.castorama.fr/carrelage-sol/parquet-sol-stratifie-et-plancher/plancher-bois/cat_id_271.cat
